displayName,links,uid,url,publicatiedatum,availabletranslations,naam,bezoekadres,postadres,openingstijden,telefoonnummer,faxnummer,twitterurl,facebookurl,extrainformatie,afbeelding,locaties
,,4e289c0e-a7e1-4c86-b249-c7643d4ad6ac,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-mijdrecht.html,2023-04-11 09:27:49,,Politie Mijdrecht,"{'postadres': 'Bozenhoven 76', 'postcode': '3641 AH', 'plaats': 'Mijdrecht'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}",<p>Maandag tot vrijdag 9.00 uur tot 17.00 uur (feestdagen gesloten).</p>,0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.2027195, 'longitude': 4.8682077999999365}]"
,,3f66bb50-0cd8-4679-bd0f-f05108b0e971,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-zeist.html,2023-05-02 15:29:20,,Politie Zeist,"{'postadres': 'Utrechtseweg 141', 'postcode': '3702 AC', 'plaats': 'Zeist'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<table border=""1"" cellpadding=""1"" cellspacing=""1"">
 <tbody>
  <tr>
   <td>Maandag</td>
   <td>08.30 - 17.00 uur</td>
  </tr>
  <tr>
   <td>Dinsdag</td>
   <td>08.30 - 21.00 uur</td>
  </tr>
  <tr>
   <td>Woensdag</td>
   <td>Gesloten</td>
  </tr>
  <tr>
   <td>Donderdag</td>
   <td>08.30 - 17.00 uur</td>
  </tr>
  <tr>
   <td>Vrijdag</td>
   <td>08.30 - 17.00 uur</td>
  </tr>
 </tbody>
</table>

<h3 class=""subheader""><br />
Spreekuur wijkagenten Den Dolder</h3>

<p>Het spreekuur van de wijkagenten Den Dolder vindt elke dinsdag plaats tussen 11.00 - 12.00 uur op wisselende locaties in Den Dolder. Informeer voor de actuele locatie bij het wijksecretariaat van team Zeist, via tel. 0900-8844.</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/ut-zeist-img_9552.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.0843767, 'longitude': 5.2365314}]"
,,d39bc904-c96f-4ab3-98b7-3eece8ecc08e,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-baarn.html,2022-10-19 13:57:08,,Politie Baarn,"{'postadres': 'Eemnesserweg 52', 'postcode': '3741 GB', 'plaats': 'Baarn'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}",<p>Het bureau Baarn is van maandag t/m vrijdag van 09.00 tot&nbsp; 22.00 uur voor bezoekers geopend.&nbsp;</p>,0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/ut-baarn-img_0482.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.21486, 'longitude': 5.2831398}]"
,,8f51c182-3bba-407a-b2e7-e1fba21f4e0c,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-de-bilt.html,2023-04-17 09:35:22,,Politiebureau De Bilt,"{'postadres': 'Eemnesserweg 52', 'postcode': '3741 GB', 'plaats': 'Baarn'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}",<p>Het politiebureau De Bilt is geopend op maandag t/m vrijdag van 9.00 tot 22.00 uur.</p>,0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.1215123, 'longitude': 5.196389599999975}]"
,,2dae041e-9cef-46e3-b788-75b7f23d6ed2,https://www.politie.nl/mijn-buurt/politiebureaus/02/politie-barneveld.html,2023-07-04 14:38:29,,Barneveld,"{'postadres': 'Nijkerkerweg 119', 'postcode': '3771 LA', 'plaats': 'Barneveld'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}",<p>Maandag&nbsp;t/m vrijdag van 08:30 uur tot 16:00 uur.</p>,0900-8844,,,https://www.facebook.com/politie.barneveld.scherpenzeel.nijkerk,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/barneveld.jpg', 'alttext': None}","[{'latitude': 52.1504426, 'longitude': 5.5667002}]"
,,5d128a7d-e895-46bf-8717-529d06a6c435,https://www.politie.nl/mijn-buurt/politiebureaus/02/bureau-voorthuizen.html,2022-10-31 09:23:25,,Voorthuizen,"{'postadres': 'Wheemstraat 10', 'postcode': '3781 EE', 'plaats': 'Voorthuizen'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}",<p>Op afspraak</p>,0900-8844,,,https://www.facebook.com/politie.barneveld.scherpenzeel.nijkerk,,"{'url': '', 'alttext': ''}","[{'latitude': 52.1877036, 'longitude': 5.605704400000036}]"
,,341a9236-f14a-4451-9fd7-80cbaefa2881,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-amersfoort.html,2023-01-02 16:47:14,,Politie Amersfoort,"{'postadres': 'Van Asch van Wijckstraat 45', 'postcode': '3811 LP', 'plaats': 'Amersfoort'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<p>Maandag t/m vrijdag: van 08:30 uur tot 22:00 uur.<br />
Zaterdag en zondag: van 08:30 uur tot 18:00 uur. &nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/ut-amersfoort-img_0532.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.1556374, 'longitude': 5.3820851}]"
,,06ce306d-82d1-4c54-95bd-737230409188,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-leusden.html,2023-04-11 09:25:45,,Politie Leusden,"{'postadres': 'De Twijnderij 32', 'postcode': '3831 CS', 'plaats': 'Leusden'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}",<p>Woensdag 8.30 uur tot 12.00 uur en van 13.00 uur tot 17.00 uur.</p>,0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/ut-leusden-img_0559.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.127629, 'longitude': 5.4273355}]"
,,65e84525-9b0f-43f2-b5cc-541d990665ea,https://www.politie.nl/mijn-buurt/politiebureaus/02/harderwijk---westeinde.html,2019-05-13 11:49:03,,Harderwijk - Westeinde,"{'postadres': 'Westeinde 29', 'postcode': '3844 DD', 'plaats': 'Harderwijk'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","

<p>maandag t/m vrijdag van 09.00 tot 17.00 uur.</p>

<p><strong>Aangiftetijden (alleen op afspraak)</strong></p>

<p>maandag t/m vrijdag van 09.00 tot 12.00 uur</p>

<p>Voor het maken van een afspraak kunt u contact opnemen met de politie via
0900-8844.</p>


",0900-8844,055-5436199,,,"

<p> </p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/harderwijkbureau.jpg', 'alttext': 'Bureau Winterswijk'}","[{'latitude': 52.3404191, 'longitude': 5.6177256}]"
,,1b619497-de5e-4dd6-8a9d-808c56deb238,https://www.politie.nl/mijn-buurt/politiebureaus/02/ermelo---raadhuisplein.html,2019-06-03 07:00:00,,Ermelo - Raadhuisplein,"{'postadres': 'Raadhuisplein 2', 'postcode': '3851 NT', 'plaats': 'Ermelo'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Dinsdag van 09.00 tot 12.00 uur.</p>

<p><strong>Aangiftetijden (alleen op afspraak)</strong><br />
Voor het maken van een afspraak kunt u contact opnemen met de politie via 0900-8844.</p>",0900-8844,,,,"

<p> </p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/ermelo.jpg', 'alttext': 'Ermelo-Hanengewei'}","[{'latitude': 52.30071289999999, 'longitude': 5.617884099999969}]"
,,8619f0ba-e8b6-4da8-ae69-aaa14293ea8c,https://www.politie.nl/mijn-buurt/politiebureaus/02/politie-nijkerk.html,2022-05-16 09:19:39,,Nijkerk,"{'postadres': 'Havenstraat 5A', 'postcode': '3861 VS', 'plaats': 'Nijkerk'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}",<p>Maandag t/m vrijdag van 09:00 tot 12:00 uur.</p>,0900-8844,,,https://www.facebook.com/politie.barneveld.scherpenzeel.nijkerk,,"{'url': '', 'alttext': ''}","[{'latitude': 52.2260677, 'longitude': 5.4802877}]"
,,d0b67eb6-a54e-46aa-ac6e-ec566b14a7f3,https://www.politie.nl/mijn-buurt/politiebureaus/02/bureau-hoevelaken---steunpunt-meerveldlaan.html,2020-09-08 09:36:11,,Hoevelaken - steunpunt Meerveldlaan,"{'postadres': 'Meerveldlaan 22', 'postcode': '3871 ED', 'plaats': 'Hoevelaken'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p><strong>Spreekuur van de wijkagenten:</strong><br />
In de even weken op maandagavond tussen 19.00 uur en 20.00 uur.</p>

<p>Dit spreekuur is niet voor aangiftes maar echt voor een gesprek met de wijkagent.</p>",0900-8844,,,https://www.facebook.com/politie.barneveld.scherpenzeel.nijkerk,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/politiesteunpunt-hoevelaken.jpg', 'alttext': None}","[{'latitude': 52.1738811, 'longitude': 5.459069199999931}]"
,,d5194aca-c876-45fa-9673-a1d2b81be39c,https://www.politie.nl/mijn-buurt/politiebureaus/02/putten.html,2019-09-30 13:22:24,,Putten,"{'postadres': 'Papiermakerstraat 2', 'postcode': '3881 BL', 'plaats': 'Putten'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Woensdag van 09.00&nbsp;tot 12.00 uur.</p>

<p><strong>Aangiftetijden (alleen op afspraak)</strong><br />
Voor het maken van een afspraak kunt u contact opnemen met de politie via 0900-8844.</p>",0900-8844,,,,"

<p> </p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/putten.jpg', 'alttext': 'Putten'}","[{'latitude': 52.26134619999999, 'longitude': 5.606743300000062}]"
,,4de3b63a-9e0f-4868-8e81-fd306dbe2790,https://www.politie.nl/mijn-buurt/politiebureaus/02/apeldoorn---uddel---garderenseweg.html,2020-02-10 15:20:54,,Uddel - Garderenseweg,"{'postadres': 'Garderenseweg 33', 'postcode': '3888 LA', 'plaats': 'Uddel'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Deze spreeklocatie, in buurtcentrum Het Blanke Schot,&nbsp;is geopend op maandag van 19.00 tot 20.00 uur.</p>

<p>Deze locatie is niet geschikt voor het opnemen van een aangifte. Hiervoor kunt u terecht aan het bureau aan de Europaweg 79 in Apeldoorn.</p>",0900-8844,,https://www.twitter.com/POL_Apeldoorn,https://www.facebook.com/Politie.Apeldoorn,"

<p>Op deze locatie, in wijkcentrum Het Blanke Schot, houden wijkagenten
spreekuur.</p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/apno_garderenseweg.jpg', 'alttext': None}","[{'latitude': 52.2554919, 'longitude': 5.779354300000023}]"
,,6013391b-2159-463f-99f8-119b910dfddf,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-zeewolde-basiseenheid-zeewolde.html,2023-01-09 14:59:07,,Politie Zeewolde,"{'postadres': 'Strandweg 9', 'postcode': '3891 AD', 'plaats': 'Zeewolde'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<p>Het bureau in Zeewolde is op dinsdag en donderdag geopend tussen 09.00 uur en 17.00 uur.&nbsp;</p>

<p>Wij vragen u voorafgaand aan een aangifte een afspraak met ons te maken via de website of 0900-8844. In veel gevallen kunt u ook online aangifte doen. Bel bij spoed 112.</p>

<p>&nbsp;</p>

<p>Op overige dagen kunt u terecht bij Bureau Harderwijk-Westeinde. Dit bureau is voor aangiften op afspraak geopend van maandag t/m vrijdag van 09.00 tot 12.00 uur.</p>",0900-8844,,,https://www.facebook.com/politiezeewolde,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/fl-zeewolde-img_1049.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.3309123, 'longitude': 5.5454097}]"
,,a19a576f-388a-4e04-8261-0dc26f2325e6,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-veenendaal.html,2023-01-30 14:38:59,,Politie Veenendaal,"{'postadres': 'Boompjesgoed 12', 'postcode': '3901 MJ', 'plaats': 'Veenendaal'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<ul class=""rewrittenContentList"">
 <li>Maandag: 08.30&nbsp;- 17.00 uur</li>
 <li>Dinsdag: 08.30 - 21.00&nbsp;uur</li>
 <li>Donderdag: 08.30 - 21.00&nbsp;uur</li>
 <li>Vrijdag: 08.30 - 17.00 uur</li>
 <li>Zaterdag: 08.30 - 21.00 uur</li>
</ul>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/ut-veenendaal-img_9514.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.0222557, 'longitude': 5.5573111}]"
,,fc3226cf-24b8-4af6-9f5a-1ccdd91e9cbc,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-woudenberg.html,2022-03-28 13:24:10,,Politie Woudenberg,"{'postadres': 'Parklaan 1', 'postcode': '3931 KK', 'plaats': 'Woudenberg'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<ul class=""rewrittenContentList"">
 <li>Dinsdag: 8.30 – 12.00 uur</li>
</ul>",0900-8844,,,,"<p><br />
Politiepost in het gemeentehuis.</p>","{'url': '', 'alttext': ''}","[{'latitude': 52.08094870000001, 'longitude': 5.415823799999998}]"
,,dcfcac67-487a-435a-8fb4-f9e7d223dcf7,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-doorn.html,2023-04-11 09:36:14,,Politie Utrechtse Heuvelrug,"{'postadres': 'Dorpsstraat 28', 'postcode': '3941 JM', 'plaats': 'Doorn'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<ul class=""rewrittenContentList"">
 <li>Maandag: 16.00 - 20.00&nbsp;uur</li>
 <li>Dinsdag: 09.00 - 16.30 uur</li>
 <li>Donderdag: 13.00 - 16.30 uur</li>
 <li>Vrijdag: 09.00 - 16.30 uur</li>
</ul>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/nieuw-bureau-doorn.jpg', 'alttext': None}","[{'latitude': 52.0330635, 'longitude': 5.347696400000018}]"
,,8bbe3fa6-9bc5-4878-bae3-343c32d42cc2,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-wijk-bij-duurstede.html,2022-12-16 12:23:46,,Politie Wijk bij Duurstede,"{'postadres': 'Karel de Grotestraat 30 (Gemeentehuis)', 'postcode': '3962 CL', 'plaats': 'Wijk Bij Duurstede'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<p>De openingstijden van de publieksbalie van politiesteunpunt Wijk bij Duurstede zijn (vanaf 01-01-2023):</p>

<ul class=""rewrittenContentList"">
 <li>Maandag: 12.00 - 15.00 uur</li>
 <li>Donderdag: 09.00 - 12.00 uur</li>
</ul>",0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 51.9753754, 'longitude': 5.341678}]"
,,30147461-8077-49b8-9ac5-46a8c778a0ff,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-odijk.html,2021-05-31 10:53:31,,Politie Bunnik,"{'postadres': 'Singelpark 1', 'postcode': '3984 NC', 'plaats': 'Odijk'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<ul class=""rewrittenContentList"">
 <li>Maandag: 08.30 – 12.00 uur</li>
 <li>Donderdag: 08.30 – 12.00 uur</li>
</ul>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/ut-odijk-img_0573.jpg', 'alttext': 'Foto van politiebureau'}","[{'latitude': 52.0551606, 'longitude': 5.226036700000009}]"
,,b0a7de5c-f3e4-4f0f-8773-12d67a9b2497,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-houten.html,2019-05-20 11:01:04,,Politie Houten,"{'postadres': 'De Brug 2a', 'postcode': '3991 LN', 'plaats': 'Houten'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<p>Maandag, woensdag en donderdag van 09.00 uur tot 17.00 uur, dinsdag en vrijdag van 09.00 tot 12.00 uur.&nbsp;Zaterdag, zondag en feestdagen gesloten.</p>

<p><strong>Politie altijd bereikbaar!</strong></p>

<p>De politie is 24 uur per dag via het alarmnummer 1-1-2 bereikbaar voor spoed en het melden van verdachte situaties. Voor overige vragen en advies op maat belt u met 0900-8844. Veel zaken met de politie kunt u ook via internet regelen. Daarnaast kunt u via 0900-8844 meldingen zonder spoed doorgeven, vragen stellen en een persoonlijk advies krijgen voor het doen van aangifte. Voor complexere zaken wordt een afspraak gemaakt op een bureau of locatie. Op deze manier kan de politie alle tijd en aandacht schenken aan mensen die slachtoffer geworden zijn.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/apr2.jpg', 'alttext': None}","[{'latitude': 52.0230107, 'longitude': 5.157503099999985}]"
,,b46bde07-205d-4bbe-83f4-20b9b4aaf936,https://www.politie.nl/mijn-buurt/politiebureaus/02/politie-neder-betuwe-tiel.html,2019-05-09 15:53:00,,"Politie Neder-Betuwe, Tiel","{'postadres': 'Prinses Beatrixlaan 23', 'postcode': '4001 AG', 'plaats': 'Tiel'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<table border=""0"" cellpadding=""1"" cellspacing=""1"">
 <tbody>
  <tr>
   <td>Maandag</td>
   <td>09.00 tot&nbsp;12.00 uur / 13.00 - 17.00 uur</td>
  </tr>
  <tr>
   <td>Dinsdag</td>
   <td>13.00 tot 17.00 uur / 18.00 - 21.00 uur</td>
  </tr>
  <tr>
   <td>Woensdag</td>
   <td>09.00 tot&nbsp;12.00 uur&nbsp;/ 13.00 - 17.00 uur</td>
  </tr>
  <tr>
   <td>Donderdag</td>
   <td>13.00 tot 17.00 uur / 18.00 - 21.00 uur</td>
  </tr>
  <tr>
   <td>Vrijdag</td>
   <td>09.00 tot&nbsp;12.00 uur&nbsp;/ 13.00 - 17.00 uur</td>
  </tr>
  <tr>
   <td>Zaterdag</td>
   <td>09.00 tot&nbsp;12.00 uur&nbsp;/ 13.00 - 17.00 uur</td>
  </tr>
 </tbody>
</table>

<p>&nbsp;</p>",0900-8844,,,https://www.facebook.com/politie.tiel,,"{'url': '', 'alttext': ''}","[{'latitude': 51.88696059999999, 'longitude': 5.426496899999961}, {'latitude': 51.9206626, 'longitude': 5.593007499999999}]"
,,bbf147ab-be67-4302-a8a8-e5ba4b1fe391,https://www.politie.nl/mijn-buurt/politiebureaus/02/politiepost-maurik.html,2019-05-09 15:51:05,,Politiepost Maurik,"{'postadres': 'De Wetering 1 (via ingang gemeentehuis)', 'postcode': '4021 VZ', 'plaats': 'Maurik'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Deze politiepost is uitsluitend geopend na afspraak met de (wijk)agent.<br />
Bel hiervoor het algemene nummer 0900-8844.</p>",0900-8844,,,https://www.facebook.com/politieburen,,"{'url': '', 'alttext': ''}","[{'latitude': 51.9565664, 'longitude': 5.4227869000000055}]"
,,273d3cea-516e-454d-97bf-fc35ba8df460,https://www.politie.nl/mijn-buurt/politiebureaus/02/neder-betuwe---steunpunt-ochten.html,2019-02-07 22:21:17,,Neder-Betuwe - steunpunt Ochten,"{'postadres': 'Cuneraweg 4', 'postcode': '4051 CE', 'plaats': 'Ochten'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>Dit steunpunt is uitsluitend geopend na afspraak met de (wijk)agent.<br />
Bel hiervoor het algemene nummer 0900-8844.</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/steunpunt-ochten.jpg', 'alttext': 'Steunpunt Ochten'}","[{'latitude': 51.9097367, 'longitude': 5.563382999999931}]"
,,b3362f52-19b5-4413-a046-ebaada397a66,https://www.politie.nl/mijn-buurt/politiebureaus/02/politie-culemborg.html,2019-05-09 15:50:26,,Politie Culemborg,"{'postadres': 'Triosingel 34', 'postcode': '4101 XC', 'plaats': 'Culemborg'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<table border=""1"" cellpadding=""3"" cellspacing=""1"">
 <tbody>
  <tr>
   <td>Maandag</td>
   <td>13.00 tot 17.00 en<br />
   18.00 tot 21.00 uur</td>
  </tr>
  <tr>
   <td>Dinsdag</td>
   <td>09.00 tot 17.00 uur</td>
  </tr>
  <tr>
   <td>Vrijdag</td>
   <td>13.00 tot 17.00 en<br />
   18.00&nbsp; tot 21.00 uur</td>
  </tr>
 </tbody>
</table>

<p>&nbsp;</p>",0900-8844,,,https://www.facebook.com/politieculemborg,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/bureau_culemborg.jpg', 'alttext': None}","[{'latitude': 51.9516335, 'longitude': 5.224780900000042}, {'latitude': 51.908928, 'longitude': 5.330976999999962}]"
,,3d118a5e-7be1-431e-a155-4b59bc1070c4,https://www.politie.nl/mijn-buurt/politiebureaus/03/politiebureau-leerdam.html,2021-08-20 11:11:19,,Leerdam,"{'postadres': 'Pfinztalstraat 20-22', 'postcode': '4143 JB', 'plaats': 'Leerdam'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<ul class=""rewrittenContentList"">
 <li>dinsdag en donderdag van 9.00-17.00 uur</li>
 <li>overige dagen kunt u telefonisch contact opnemen via 0900-8844</li>
</ul>

<p><strong>Politie altijd bereik- en beschikbaar!</strong><br />
De politie is 24 uur per dag via het alarmnummer 1-1-2 bereikbaar voor spoed en het melden van verdachte situaties. Voor overige vragen en advies op maat belt u met 0900-8844. Veel zaken met de politie kunt u ook via internet regelen. Daarnaast kunt u via 0900-8844 meldingen zonder spoed doorgeven, vragen stellen en een persoonlijk advies krijgen voor het doen van aangifte. Voor complexere zaken wordt een afspraak gemaakt op een bureau of locatie. Op deze manier kan de politie tijd en aandacht schenken aan mensen die slachtoffer geworden zijn.</p>",0900-8844 (lokaal tarief),,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/07-rotterdam/bureauleerdam.jpg', 'alttext': None}","[{'latitude': 51.8936524, 'longitude': 5.092089900000019}]"
,,1f3499f2-715f-4796-bcb8-b60b8d87cbb0,https://www.politie.nl/mijn-buurt/politiebureaus/02/politie-geldermalsen.html,2019-02-07 22:17:25,,Politiesteunpunt Geldermalsen,"{'postadres': 'Rijksstraatweg 64', 'postcode': '4191 SG', 'plaats': 'Geldermalsen'}","{'postadres': 'Postbus 618', 'postcode': '7300 AP', 'plaats': 'Apeldoorn'}","<p>U kunt hier afspreken met uw wijkagent, bel hiervoor het algemene nummer&nbsp;0900-8844.</p>

<p><em>Dit is het steunpunt Geldermalsen, gevestigd in het multifunctionele gebouw &apos;de Pluk&apos;.</em></p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/02-oost-nederland/geldermalsen.jpg', 'alttext': None}","[{'latitude': 51.8771467, 'longitude': 5.288047499999948}]"
,,e840c60a-a356-46c7-9aae-7b8f54f62ecc,https://www.politie.nl/mijn-buurt/politiebureaus/07/politiebureau-gorinchem.html,2019-04-24 10:56:13,,Gorinchem,"{'postadres': 'Willem de Vries Robbéweg 2', 'postcode': '4206 AL', 'plaats': 'Gorinchem'}","{'postadres': 'Postbus 70023', 'postcode': '3000 LD', 'plaats': 'Rotterdam'}","<p>Het bureau is van maandag tot en met zaterdag van 9.00 uur tot 17.00 uur geopend.<br />
Op donderdag is het bureau van 09.00 tot 22.00 uur geopend.</p>

<p>Feestdagen gesloten.</p>",0900-8844 (lokaal tarief),,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/07-rotterdam/burau-gorinchem.jpg', 'alttext': None}","[{'latitude': 51.8360866, 'longitude': 4.9768346}]"
,,b42ebab8-b204-41c7-af95-43fb54707ef6,https://www.politie.nl/mijn-buurt/politiebureaus/03/politiebureau-zederik-meerkerk.html,2019-05-20 11:08:24,,Zederik/Meerkerk,"{'postadres': 'Burgemeester Sloblaan 12c', 'postcode': '4231 AB', 'plaats': 'Meerkerk'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<p>Alleen geopend op afspraak.</p>

<p><strong>Politie altijd bereik- en beschikbaar!</strong><br />
De politie is 24 uur per dag via het alarmnummer 1-1-2 bereikbaar voor spoed en het melden van verdachte situaties. Voor overige vragen en advies op maat belt u met 0900-8844. Veel zaken met de politie kunt u ook via internet regelen. Daarnaast kunt u via 0900-8844 meldingen zonder spoed doorgeven, vragen stellen en een persoonlijk advies krijgen voor het doen van aangifte. Voor complexere zaken wordt een afspraak gemaakt op een bureau of locatie. Op deze manier kan de politie tijd en aandacht schenken aan mensen die slachtoffer geworden zijn.</p>",0900-8844 (lokaal tarief),,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/07-rotterdam/meerkerk.jpg', 'alttext': None}","[{'latitude': 51.9205065, 'longitude': 4.9956541}]"
,,e9a758bd-3e70-48f2-94ab-0f9c22079392,https://www.politie.nl/mijn-buurt/politiebureaus/08/bureau-altena.html,2023-03-02 06:50:43,,Altena,"{'postadres': 'Doornseweg 2a', 'postcode': '4255 GZ', 'plaats': 'Nieuwendijk'}","{'postadres': 'Postbus 8050', 'postcode': '5004 GB', 'plaats': 'Tilburg'}",,0900-8844 of via WhatsApp 06 - 12 20 70 06,,,,"<h3 class=""subheader""><strong>Contact</strong></h3>

<p>Als u een afspraak wilt maken dan belt u met 0900-8844.</p>","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/08-zeeland-west-brabant/opkomstlocatie-nieuwendijk-doornseweg-007lr.jpg', 'alttext': None}","[{'latitude': 51.7707576, 'longitude': 4.9259471}]"
